participant_id,concrete_value,abstract_value,pair_difference,concrete_question_id,abstract_question_id,word_count_difference,enem_correctness_difference
PID014,5.671361538191206e-07,-6.832599020795922e-07,1.2503960558987127e-06,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID015,-1.936102213417511e-07,-2.572315837953095e-07,6.362136245355843e-08,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID016,-4.88565277238043e-07,5.411480620839493e-07,-1.0297133393219922e-06,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID017,-4.914206863512592e-08,-4.238156612739684e-08,-6.760502507729082e-09,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID018,-1.7251229812940752e-07,-8.138777535278814e-08,-9.112452277661938e-08,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID019,-1.6765581085775173e-07,-4.554593987708816e-07,2.8780358791312985e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID020,5.255046141310851e-08,2.617263071775761e-07,-2.091758457644676e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID021,2.502353316007301e-07,-2.751322018852372e-07,5.253675334859673e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID022,-4.260402207267401e-07,-1.2040377976662625e-08,-4.1399984275007746e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID023,3.390778733523186e-09,4.6025684734668174e-08,-4.263490600114499e-08,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID024,-5.026972687017221e-08,7.727405849367291e-09,-5.79971327195395e-08,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID025,-8.492507639009804e-08,4.1277727816578887e-08,-1.2620280420667692e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID026,2.137231524469636e-07,-2.2726528077897263e-08,2.3644968052486088e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID027,-2.1270231633284155e-07,3.068071558492798e-09,-2.1577038789133434e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID028,-8.078361963908334e-08,1.1088534816372358e-07,-1.916689678028069e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID029,-2.1087508217710307e-07,-6.139173377674137e-08,-1.494833484003617e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID030,1.679493704305733e-07,-2.659375881343976e-07,4.338869585649709e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID031,3.9150397969704726e-08,4.0644256780351184e-08,-1.4938588106464577e-09,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID032,-6.212963432417875e-07,1.2382352419899912e-07,-7.451198674407867e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID033,3.4789561695086736e-08,1.1179950492166267e-07,-7.700994322657594e-08,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID034,-4.663726325744212e-08,-4.0984620476016976e-08,-5.652642781425146e-09,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID035,-3.4535206704025824e-08,-5.862605972729209e-07,5.517253905688951e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID036,-3.823783625800714e-07,-1.1253398414185937e-07,-2.6984437843821206e-07,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID038,-2.6292698558265563e-09,2.6720830808812157e-08,-2.9350100664638713e-08,2017_CH_75,2020_LC_31,-18.0,-0.25142235180345895
PID001,-2.386323572513356e-08,-9.411022250872677e-08,7.02469867835932e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID002,-2.9710951628580108e-08,-1.9924867440804414e-07,1.6953772277946403e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID003,7.145047490299178e-09,1.973195922380515e-07,-1.901745447477523e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID004,-2.8903369447631145e-07,2.2412040616630743e-08,-3.114457350929422e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID005,-1.612962094071507e-07,2.644920021973308e-07,-4.257882116044815e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID007,-3.9423695697017895e-08,-1.286442160730752e-07,8.922052037605732e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID008,2.643948320028196e-07,3.6215344401573093e-07,-9.775861201291131e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID009,-1.1617121207906189e-07,4.111981497458877e-07,-5.273693618249496e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID010,8.212387355653687e-08,1.2753461283625652e-07,-4.541073927971965e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID011,-8.010276664863651e-07,-3.959738828483066e-07,-4.050537836380585e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID012,3.313703464416923e-08,-2.1773960631845447e-07,2.508766409626237e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID013,-1.0052999070787593e-07,1.4999504091090588e-08,-1.1552949479896652e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID014,5.671361538191206e-07,-1.903185445976437e-07,7.574546984167643e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID015,-1.936102213417511e-07,1.3372977332926838e-07,-3.2733999467101944e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID016,-4.88565277238043e-07,3.215841301760895e-07,-8.101494074141326e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID017,-4.914206863512592e-08,7.27536475785835e-08,-1.2189571621370943e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID018,-1.7251229812940752e-07,-9.604340555416292e-08,-7.64688925752446e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID019,-1.6765581085775173e-07,-2.1694769958022954e-07,4.929188872247782e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID020,5.255046141310851e-08,6.59611587033914e-08,-1.3410697290282889e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID021,2.502353316007301e-07,-2.3649268080900175e-07,4.867280124097319e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID022,-4.260402207267401e-07,-2.824333894072488e-07,-1.436068313194913e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID023,3.390778733523186e-09,-2.3333893790327605e-07,2.3672971663679924e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID024,-5.026972687017221e-08,3.01766356220529e-07,-3.520360830907012e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID025,-8.492507639009804e-08,8.477788836329027e-08,-1.6970296475338832e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID026,2.137231524469636e-07,-2.2437555565113225e-07,4.3809870809809585e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID027,-2.1270231633284155e-07,2.810997675261201e-07,-4.938020838589617e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID028,-8.078361963908334e-08,-9.918367111354501e-08,1.8400051474461673e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID029,-2.1087508217710307e-07,-3.149911520164327e-07,1.0411606983932962e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID030,1.679493704305733e-07,-3.8267040710906425e-07,5.506197775396375e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID031,3.9150397969704726e-08,1.5742223284784233e-07,-1.1827183487813761e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID032,-6.212963432417875e-07,-9.090346660560329e-08,-5.303928766361842e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID033,3.4789561695086736e-08,-1.866420477547605e-08,5.345376647056278e-08,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID034,-4.663726325744212e-08,4.374385742297145e-07,-4.840758374871566e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID035,-3.4535206704025824e-08,-5.460018225964135e-07,5.114666158923877e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID036,-3.823783625800714e-07,-2.3394179114484158e-07,-1.4843657143522983e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID038,-2.6292698558265563e-09,1.804420478575567e-07,-1.8307131771338327e-07,2017_CH_75,2021_CH_51,53.0,-0.27254258841911305
PID001,-2.386323572513356e-08,1.4738391793951498e-07,-1.7124715366464854e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID002,-2.9710951628580108e-08,7.675914965186638e-08,-1.0647010128044649e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID003,7.145047490299178e-09,-1.8177821290870973e-07,1.8892326039900892e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID004,-2.8903369447631145e-07,-1.266755253228093e-07,-1.6235816915350215e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID005,-1.612962094071507e-07,-3.3246368178735304e-08,-1.280498412284154e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID007,-3.9423695697017895e-08,2.6111778251070394e-08,-6.553547394808829e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID008,2.643948320028196e-07,2.422284227573012e-07,2.216640924551842e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID009,-1.1617121207906189e-07,4.140869934899148e-08,-1.5757991142805337e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID010,8.212387355653687e-08,7.970134371699836e-08,2.4225298395385122e-09,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID011,-8.010276664863651e-07,-6.9248586439063106e-09,-7.941028078424587e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID012,3.313703464416923e-08,1.1560372908270513e-08,2.1576661735898717e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID013,-1.0052999070787593e-07,-5.322069158818038e-08,-4.730929911969555e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID014,5.671361538191206e-07,-3.96389787328453e-07,9.635259411475736e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID015,-1.936102213417511e-07,-1.3909548995104625e-07,-5.451473139070484e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID016,-4.88565277238043e-07,-9.50308418731477e-08,-3.9353443536489533e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID017,-4.914206863512592e-08,-1.454612517879997e-07,9.631918315287377e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID018,-1.7251229812940752e-07,-9.789274570948409e-08,-7.461955241992343e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID019,-1.6765581085775173e-07,-4.434404868636528e-08,-1.2331176217138645e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID020,5.255046141310851e-08,6.930103528428588e-09,4.562035788467993e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID021,2.502353316007301e-07,-1.7258951015587466e-07,4.228248417566048e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID022,-4.260402207267401e-07,-1.3461854593516414e-07,-2.9142167479157594e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID023,3.390778733523186e-09,-3.610942102025474e-07,3.6448498893607054e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID024,-5.026972687017221e-08,3.663545095231664e-08,-8.690517782248885e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID025,-8.492507639009804e-08,1.9911312951429777e-07,-2.840382059043958e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID026,2.137231524469636e-07,8.799207414164417e-09,2.0492394503279918e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID027,-2.1270231633284155e-07,-1.2616033992744684e-07,-8.654197640539471e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID028,-8.078361963908334e-08,2.478092612313008e-07,-3.2859288087038413e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID029,-2.1087508217710307e-07,1.9030243215116021e-07,-4.011775143282633e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID030,1.679493704305733e-07,9.877283603555829e-08,6.917653439501501e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID031,3.9150397969704726e-08,-2.037298235896677e-07,2.4288022155937243e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID032,-6.212963432417875e-07,2.075496442925714e-07,-8.28845987534359e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID033,3.4789561695086736e-08,5.267362103625168e-08,-1.7884059341164945e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID034,-4.663726325744212e-08,-5.373623431952965e-07,4.907250799378544e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID035,-3.4535206704025824e-08,7.756133855522637e-07,-8.101485922562895e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID036,-3.823783625800714e-07,-2.1936305343144318e-07,-1.6301530914862823e-07,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID038,-2.6292698558265563e-09,4.122963055960997e-08,-4.385890041543653e-08,2017_CH_75,2021_CH_57,65.0,-0.10777222036210352
PID001,-2.386323572513356e-08,-5.37424176241253e-08,2.987918189899174e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID002,-2.9710951628580108e-08,-5.3274024683731896e-08,2.3563073055151788e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID003,7.145047490299178e-09,3.1493547588213065e-08,-2.4348500097913887e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID004,-2.8903369447631145e-07,6.320326589303255e-08,-3.5223696036934397e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID005,-1.612962094071507e-07,1.0053947673211658e-06,-1.1666909767283165e-06,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID007,-3.9423695697017895e-08,-5.3823033096519364e-08,1.4399337399501469e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID008,2.643948320028196e-07,-6.126577525772962e-07,8.770525845801158e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID009,-1.1617121207906189e-07,-8.107008299529028e-08,-3.510112908377161e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID010,8.212387355653687e-08,-7.450416185423482e-08,1.566280354107717e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID011,-8.010276664863651e-07,-2.521355513353635e-07,-5.488921151510016e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID012,3.313703464416923e-08,1.4710206997343321e-07,-1.1396503532926399e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID013,-1.0052999070787593e-07,-1.9562366354750246e-07,9.509367283962652e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID014,5.671361538191206e-07,3.076665065019007e-07,2.5946964731721984e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID015,-1.936102213417511e-07,-1.0131872204213549e-08,-1.8347834913753755e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID016,-4.88565277238043e-07,1.2588111969861358e-07,-6.144463969366566e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID017,-4.914206863512592e-08,2.677605289254688e-07,-3.169025975605947e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID018,-1.7251229812940752e-07,-1.595437907844209e-07,-1.296850734498662e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID019,-1.6765581085775173e-07,-1.4803551014883506e-07,-1.962030070891667e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID020,5.255046141310851e-08,1.986568005686131e-07,-1.461063391555046e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID021,2.502353316007301e-07,1.9933141851759773e-07,5.0903913083132385e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID022,-4.260402207267401e-07,3.6628381902658186e-07,-7.92324039753322e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID023,3.390778733523186e-09,-1.756965671789843e-07,1.7908734591250748e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID024,-5.026972687017221e-08,-1.481573999544989e-07,9.788767308432667e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID025,-8.492507639009804e-08,-4.838173595202337e-07,3.988922831301356e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID026,2.137231524469636e-07,-2.486236992150172e-07,4.623468516619808e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID027,-2.1270231633284155e-07,-9.104454062918845e-08,-1.216577757036531e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID028,-8.078361963908334e-08,-1.2753664237002744e-08,-6.80299554020806e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID029,-2.1087508217710307e-07,-1.4595896189213921e-08,-1.9627918598788914e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID030,1.679493704305733e-07,3.18856864788676e-07,-1.5090749435810272e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID031,3.9150397969704726e-08,-2.840994090708292e-08,6.756033887678764e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID032,-6.212963432417875e-07,1.858370292748126e-07,-8.071333725166001e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID033,3.4789561695086736e-08,-7.906354371392906e-08,1.1385310540901579e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID034,-4.663726325744212e-08,-4.253573448365177e-07,3.787200815790756e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID035,-3.4535206704025824e-08,-1.1574748394743849e-07,8.121227724341266e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID036,-3.823783625800714e-07,1.230543636629364e-07,-5.054327262430078e-07,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID038,-2.6292698558265563e-09,-6.837430591385876e-08,6.574503605803221e-08,2017_CH_75,2021_CH_65,39.0,-0.4901277710280557
PID001,-2.386323572513356e-08,1.0676802892598257e-07,-1.3063126465111614e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID002,-2.9710951628580108e-08,-3.745422382737056e-08,7.743272198790453e-09,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID003,7.145047490299178e-09,3.15243805712266e-07,-3.080987582219668e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID004,-2.8903369447631145e-07,-2.316549921422007e-07,-5.737870233411075e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID005,-1.612962094071507e-07,-1.2531660959082866e-07,-3.597959981632203e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID007,-3.9423695697017895e-08,-1.1831580139682757e-07,7.889210569980967e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID008,2.643948320028196e-07,2.2765571186843434e-07,3.673912013438528e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID009,-1.1617121207906189e-07,-2.3166835812555938e-07,1.154971460464975e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID010,8.212387355653687e-08,1.59535231857903e-08,6.617035037074657e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID011,-8.010276664863651e-07,2.274342245235816e-08,-8.237710889387232e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID012,3.313703464416923e-08,-4.551237057601587e-07,4.882607404043279e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID013,-1.0052999070787593e-07,-4.079407377174146e-08,-5.973591693613447e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID014,5.671361538191206e-07,6.863553247727395e-08,4.985006213418466e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID015,-1.936102213417511e-07,-5.883044588541707e-07,3.9469423751241964e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID016,-4.88565277238043e-07,-4.353165499508116e-08,-4.450336222429619e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID017,-4.914206863512592e-08,-2.3018884523829802e-07,1.810467766031721e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID018,-1.7251229812940752e-07,-4.4642192665926304e-08,-1.278701054634812e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID019,-1.6765581085775173e-07,-3.758614712544233e-07,2.0820566039667158e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID020,5.255046141310851e-08,5.8345948859579036e-08,-5.7954874464705235e-09,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID021,2.502353316007301e-07,-9.212471851683852e-08,3.423600501175686e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID022,-4.260402207267401e-07,1.5122958853719298e-07,-5.772698092639331e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID023,3.390778733523186e-09,-2.47021248932426e-07,2.504120276659492e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID024,-5.026972687017221e-08,1.567305535157351e-07,-2.070002803859073e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID025,-8.492507639009804e-08,-3.893193617648671e-08,-4.599314021361133e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID026,2.137231524469636e-07,-5.7353347479522576e-08,2.710764999264862e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID027,-2.1270231633284155e-07,-2.2403837075734558e-07,1.1336054424504035e-08,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID028,-8.078361963908334e-08,1.549454077825603e-07,-2.3572902742164366e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID029,-2.1087508217710307e-07,1.1970710854254106e-07,-3.305821907196441e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID030,1.679493704305733e-07,-5.884937179998671e-07,7.564430884304403e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID031,3.9150397969704726e-08,-4.623979779218251e-07,5.015483758915298e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID032,-6.212963432417875e-07,-1.2129394381147425e-07,-5.000023994303133e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID033,3.4789561695086736e-08,-2.6278311626375616e-07,2.975726779588429e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID034,-4.663726325744212e-08,-5.5324230055463684e-08,8.686966798021562e-09,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
PID035,-3.4535206704025824e-08,-4.3451120323474964e-07,3.999759965307238e-07,2017_CH_75,2021_CH_83,-11.0,-0.23827435502887903
